evento_risco_id,transacao_id,score_risco,nivel_risco,regra_acionada,decisao,data_hora_evento,detalhes
6829324b-dd7b-4825-8a44-5d3b08a3bb3e,67c53a85-7908-4c6d-8078-851936b5ea84,74.7,MEDIO,MULTIPLAS_TENTATIVAS,BLOQUEAR,2026-03-02T18:59:49,Dicta recusandae ratione a magnam.
63d8ba31-04c1-4ffe-9bee-eda3475b528a,1f6e2674-5713-49e0-acee-9d3745823b90,82.6,ALTO,VALOR_ATIPICO,BLOQUEAR,2026-02-12T11:18:07,Nostrum aut beatae distinctio distinctio aliquid rem aliquid.
88c6b210-bdcf-470c-a071-5c6b1e132871,eafa051f-3e2e-4261-8f28-ed42a29948e7,25.61,BAIXO,DISPOSITIVO_DESCONHECIDO,APROVAR,2026-07-19T10:03:25,Vel cupiditate sequi consectetur quam consectetur.
a189bf97-6af8-4d6c-9296-4addf6369d96,8f4e7870-a2bd-47c2-8387-7a3a280d1ce1,1.17,BAIXO,DISPOSITIVO_DESCONHECIDO,APROVAR,2026-02-19T23:40:44,Unde magnam voluptatum ullam praesentium occaecati quidem.
26125d79-bc86-4f27-a1aa-9ac3cddd9a7d,480aa2ae-2c09-43e3-be88-c2160567cca4,61.6,MEDIO,MULTIPLAS_TENTATIVAS,REVISAR,2026-02-12T00:13:01,Fugiat enim ipsam omnis corrupti dolorum porro optio consequuntur.
89c17039-f520-47a5-8803-b9a9b7382c81,da00f7fb-c97f-4226-8625-09a5bc414c99,73.21,MEDIO,MULTIPLAS_TENTATIVAS,REVISAR,2026-03-19T12:35:54,Quisquam consequuntur voluptate temporibus odit.
496b8c64-416e-40f2-8a7b-97f3d818444a,7970a7dd-6eec-4294-8599-fa9b6f07d7b2,28.7,BAIXO,VALOR_ATIPICO,REVISAR,2026-07-18T02:57:14,Exercitationem molestias recusandae dolore recusandae repudiandae.
dbdf8ee8-2c31-4ae7-93b2-2f9d72702fa4,da8fe77f-e67c-4598-813a-6572e80dcfe2,1.03,BAIXO,LOCALIZACAO_DIVERGENTE,REVISAR,2026-06-17T20:01:37,Iusto ullam magni eum enim nemo.
54c0bafb-6bd4-4df7-a5a6-4f31c380adc1,7df6d701-86f4-45d4-96f1-bf94ea1da22a,87.59,ALTO,VALOR_ATIPICO,BLOQUEAR,2026-04-14T08:03:32,Accusamus nisi ipsum qui nam.
38456db5-e588-4701-ab34-0400711de609,49df9af8-cf46-430a-91f8-600ccab922db,97.16,ALTO,LOCALIZACAO_DIVERGENTE,REVISAR,2026-06-25T00:58:53,Earum vero beatae animi nisi eligendi corporis enim corrupti recusandae facilis.
c48764f6-55c2-4feb-b122-363ffdfba0ed,5c183346-1c5f-44c9-a10a-21b1468525b3,77.46,ALTO,LOCALIZACAO_DIVERGENTE,BLOQUEAR,2026-03-12T23:26:06,Similique distinctio velit voluptate voluptatum tempore cupiditate.
31ca7369-7974-4815-ba3b-bad250197a81,db373772-30aa-42fb-9b51-fae26d54a15f,86.26,ALTO,DISPOSITIVO_DESCONHECIDO,BLOQUEAR,2026-05-09T02:29:54,Ipsum iusto quasi quidem fuga velit totam quaerat ipsum facilis.
7b9ab681-996f-4d52-bb4a-3182ac49b60a,52806c3c-3d38-4d31-8950-b2dae60fcdb8,83.85,ALTO,DISPOSITIVO_DESCONHECIDO,BLOQUEAR,2026-07-19T15:34:23,Cupiditate dolore illum tempore eveniet inventore architecto quis magni maxime.
6e355b97-e81f-40d2-813b-d6c7efeb155a,4a798a1b-6bf7-4c1a-b10d-71374fff1e0e,78.7,ALTO,MULTIPLAS_TENTATIVAS,APROVAR,2026-06-25T10:47:34,Quas necessitatibus perferendis repudiandae voluptas modi autem ut.
087838de-d12a-4340-93e0-1afdf837d926,79b111a0-5231-4feb-9fb1-a8fe1b4d23c5,0.55,BAIXO,VALOR_ATIPICO,APROVAR,2026-06-18T12:12:26,Asperiores quasi pariatur sed explicabo natus.
e8e249db-551b-456a-b627-8987d1382752,626b057e-771c-4dd7-81de-9286cc917538,50.67,MEDIO,MULTIPLAS_TENTATIVAS,REVISAR,2026-07-25T02:51:36,Quod vero iure maiores ipsa est error aliquid.
7a1a18a0-d236-4bea-8f18-4f2e94575eab,f2f0bcec-70f0-4d64-beef-93ff3ef6f4a8,61.83,MEDIO,LOCALIZACAO_DIVERGENTE,APROVAR,2026-04-06T09:57:43,Tempore saepe architecto vitae aliquid necessitatibus iste.
7dbf2ae3-1b6a-4ee8-8494-d89308557555,5bf740f1-8c14-43af-8c4e-e721d6660ac7,48.65,MEDIO,LOCALIZACAO_DIVERGENTE,APROVAR,2026-02-28T11:18:07,Soluta unde voluptates delectus maxime non ipsa ea quaerat ratione.
0c380d55-a9c5-42d2-8881-4d6a85e76f50,477298df-2c71-4056-b68f-cef9467b1f65,50.91,MEDIO,DISPOSITIVO_DESCONHECIDO,APROVAR,2026-07-02T16:25:09,Itaque placeat minima odio nihil qui temporibus reiciendis quam vel.
c13fa42a-889f-4e86-9c69-66fa50945733,832df526-8e05-4a71-a340-70ee8d997c17,53.31,MEDIO,VALOR_ATIPICO,REVISAR,2026-04-19T03:16:28,Optio minus necessitatibus architecto optio debitis voluptates.
f27d120f-0013-49a1-80c2-28080dc9761a,524fabe7-9213-442e-b612-6f9dd602bd48,20.76,BAIXO,DISPOSITIVO_DESCONHECIDO,BLOQUEAR,2026-04-08T21:23:57,Ut voluptate cum beatae soluta ratione exercitationem.
266244d6-12ee-4b09-b885-188ce9dd439e,b0ecd84c-7985-4b47-861c-f5b81955b7d9,70.34,MEDIO,MULTIPLAS_TENTATIVAS,APROVAR,2026-04-16T04:32:00,A et aperiam provident fugiat nisi quisquam.
f6e49cf8-9b88-4083-9f0a-3bd9bf5961a0,1fe7582d-0702-4b33-98bf-3f4df9993df6,86.99,ALTO,MULTIPLAS_TENTATIVAS,APROVAR,2026-06-30T19:38:52,Quisquam deserunt cumque iure nemo maxime fugit.
dfc69745-ba90-4c47-b9ed-b5ee55b7e429,8ae8bf8f-ff5a-48d2-87c7-d16c1d942225,29.45,BAIXO,MULTIPLAS_TENTATIVAS,REVISAR,2026-07-16T23:32:01,Quas expedita non maxime veritatis non consequuntur iste nihil ut architecto.
f6187f87-5984-4bc3-b8ab-b64cc67c87c4,7ede9eae-9819-4cef-b164-ae20e1ad9411,6.09,BAIXO,MULTIPLAS_TENTATIVAS,BLOQUEAR,2026-04-12T18:34:02,Quisquam tempora ratione voluptatibus quam voluptate qui nemo explicabo doloremque aperiam.
31347689-cfd0-484b-9e14-fa7ca45f0339,d4e4e5e4-9c8d-49f6-b2b9-db96f78e71c5,84.87,ALTO,DISPOSITIVO_DESCONHECIDO,REVISAR,2026-07-08T03:29:22,Doloremque deserunt voluptates minima possimus repellat reprehenderit.
e3cc0103-33ca-4abb-b142-4d37f1b1b0d3,7fcf85a9-ef4b-4ab2-b8ab-b1682b1fcbf1,54.11,MEDIO,DISPOSITIVO_DESCONHECIDO,BLOQUEAR,2026-03-24T07:52:41,Atque vel in reiciendis neque omnis.
0da33864-eb1d-483a-8760-560cec0cf52b,d2e5203f-8f4b-485c-afc8-26085bc85f1d,97.49,ALTO,VALOR_ATIPICO,APROVAR,2026-06-27T08:43:17,Occaecati assumenda beatae a deserunt velit perferendis maxime.
4525ce41-d7ae-43cd-8ed6-c831e0c639d8,51e60b37-e849-473d-81ef-d679cd0c715c,72.67,MEDIO,MULTIPLAS_TENTATIVAS,BLOQUEAR,2026-06-15T04:26:02,At laborum error facere ex.
9870f16e-1f6a-4b5b-90da-6ae22d7d4c98,7abaaf43-31c1-4da9-b974-1b3e3caf9598,57.83,MEDIO,VALOR_ATIPICO,APROVAR,2026-02-10T18:46:25,Ratione accusamus impedit est natus excepturi ab.
187abe49-48fa-4594-9ccb-6a1d5d24c21b,25f5aa96-0641-42af-ac62-ba41620ce74c,9.9,BAIXO,MULTIPLAS_TENTATIVAS,BLOQUEAR,2026-06-06T09:41:58,Temporibus laboriosam saepe autem dignissimos rem ex aspernatur molestiae sapiente.
c6d6057f-0b42-41a2-991d-a327c914b85f,6070a9c3-4e53-46eb-ad5b-7c8b19632d55,56.87,MEDIO,DISPOSITIVO_DESCONHECIDO,BLOQUEAR,2026-07-07T17:29:02,Voluptatibus perspiciatis veniam minus itaque mollitia fugiat alias reiciendis quaerat.
0905c31f-c06d-44b4-b6b0-3a5e454f993f,cf953206-1c8f-4f39-8def-af9e742b10b0,20.71,BAIXO,MULTIPLAS_TENTATIVAS,REVISAR,2026-02-10T01:34:16,Aut nesciunt ut laborum ea cum reiciendis incidunt autem.
a1892b20-704c-4435-b2d4-0fc70acd594d,8505aa8c-2b20-4317-a23e-6529f067648b,58.68,MEDIO,LOCALIZACAO_DIVERGENTE,APROVAR,2026-07-19T10:44:39,Libero molestias quos reiciendis quibusdam autem ipsa cumque.
230fd77c-95ab-4680-90ea-7b78a11e5a81,d1ddadf4-e9fd-42b0-8887-783adc7c302c,4.19,BAIXO,LOCALIZACAO_DIVERGENTE,REVISAR,2026-05-28T03:24:45,Alias maxime itaque nemo deserunt aliquam magnam eius velit quia.
d9062e8e-7cdb-45f4-a250-a1b870c03478,83a66a07-5f6a-414c-b7c5-69a6ab205aac,32.35,BAIXO,MULTIPLAS_TENTATIVAS,REVISAR,2026-04-21T11:36:31,Deserunt autem tenetur tenetur ratione.
1a8e948f-aa6c-4353-932d-cf65ed900843,2372a916-acf8-4439-b223-05191090e074,23.41,BAIXO,DISPOSITIVO_DESCONHECIDO,APROVAR,2026-05-17T19:39:07,Cum autem illum deserunt consectetur ipsam.
cffb47ed-ab73-4b63-9a4a-4cb51212fb31,9bc8165d-bceb-4be4-b2ca-904ef46d0b9c,71.28,MEDIO,LOCALIZACAO_DIVERGENTE,REVISAR,2026-06-07T18:08:00,Et maiores consectetur voluptate deleniti modi voluptate eius molestias pariatur.
875b50f3-9be2-4a7b-bbc2-75e66f89f0d5,497a8c34-78a5-4882-9662-03c1461cde24,69.97,MEDIO,VALOR_ATIPICO,REVISAR,2026-02-01T17:12:22,Cumque natus porro numquam doloremque minima a officia pariatur.
0a712538-e31a-451d-a3a4-4f22aadbdc23,be6af7ba-a16d-4d95-b142-2a5897e4775b,69.52,MEDIO,LOCALIZACAO_DIVERGENTE,REVISAR,2026-06-03T06:07:54,Aliquid sit consequuntur magnam porro sequi minima perspiciatis aliquam blanditiis.
72c545b4-c299-4a47-bdaf-89f7794ae93b,5d125c2c-674e-4bc4-9c95-dba206213190,4.59,BAIXO,DISPOSITIVO_DESCONHECIDO,APROVAR,2026-04-15T20:40:21,Distinctio illo eum tenetur officiis.
b6f02e6f-0347-4859-8a2c-2cea2b8f2fed,8da78f4a-486e-464c-8110-e1923879168d,39.09,BAIXO,VALOR_ATIPICO,REVISAR,2026-06-05T11:48:15,Voluptas ratione iusto maiores aliquid.
4b4aa0eb-c87b-40f8-84cd-725eb739ef6c,8fe3653e-4d10-423c-8200-b584b408f513,52.03,MEDIO,LOCALIZACAO_DIVERGENTE,BLOQUEAR,2026-03-21T15:52:28,Sapiente accusantium quae dicta officia quo voluptatum.
c91b3631-a16c-4747-9a0e-00183f7821a1,a9ab1a55-deac-4aee-a24c-f4ef11d5d057,67.33,MEDIO,VALOR_ATIPICO,REVISAR,2026-02-03T17:50:59,Accusamus vero consequatur veniam qui accusantium magni natus cumque.
8592c88f-43a0-47c1-a531-ddff3aebed73,708d2119-8d6e-47cb-9941-df46bf96ef70,55.96,MEDIO,DISPOSITIVO_DESCONHECIDO,BLOQUEAR,2026-04-26T21:54:37,Rerum ea consequuntur reiciendis cupiditate animi dolore sed illum debitis.
c1f33ba0-d14e-46b1-95d4-ec84c953e2d1,4211ba4a-b562-4c63-8f5e-aea91da0eeec,96.96,ALTO,MULTIPLAS_TENTATIVAS,REVISAR,2026-03-01T04:30:37,Porro qui quae veniam sit error deserunt veritatis officiis unde.
0df39e0f-e38d-423f-86f8-7eccb758c41d,16d78d91-f14c-498d-919f-028ce5015709,60.01,MEDIO,LOCALIZACAO_DIVERGENTE,APROVAR,2026-06-09T08:28:04,Amet nemo ipsam quod molestiae quidem omnis placeat doloremque iusto.
b9ce9b86-6012-4f16-a2e0-b342ee6c992d,af14cc5c-86a6-41e2-8696-c6df627add64,73.91,MEDIO,LOCALIZACAO_DIVERGENTE,REVISAR,2026-03-13T21:38:25,Cum earum iusto a quos itaque libero sunt.
dfab3617-9651-4455-95f9-5edcd2d2d2b3,9c971da1-9dc0-48d7-b207-4ac4d2b0ee16,28.31,BAIXO,MULTIPLAS_TENTATIVAS,BLOQUEAR,2026-07-06T17:08:16,Alias labore ipsam repudiandae at accusantium dolorum autem consequatur aspernatur.
d8cd0bbf-9fcd-40cf-ba14-1b30491c4a2d,1b3cb6ae-1738-43f9-b054-32ea742386ce,3.05,BAIXO,LOCALIZACAO_DIVERGENTE,REVISAR,2026-02-21T05:40:20,Cum alias reiciendis quia culpa ab pariatur reiciendis aliquam harum.
f16d4a50-0367-4ca0-9518-339ca9a9cb7c,452ba846-8959-40e6-9d1c-852bbdf6146d,14.96,BAIXO,LOCALIZACAO_DIVERGENTE,BLOQUEAR,2026-07-05T11:23:52,Assumenda deleniti aliquid iure dignissimos.
587b0cfa-c9d7-4a9b-ab10-ac636be6c87d,ca588702-dc7b-41ab-a314-331f35ae0be2,22.92,BAIXO,VALOR_ATIPICO,BLOQUEAR,2026-02-11T10:03:29,Fugit alias ducimus eveniet adipisci excepturi officia.
c8483839-a05f-4bfa-8c01-b3434034789d,2eb3683c-ac6a-4b2c-a38b-1f6fa02099da,55.38,MEDIO,VALOR_ATIPICO,APROVAR,2026-06-06T13:13:15,Delectus deleniti perspiciatis facilis at ad laborum hic odio nostrum nesciunt.
b5f89a27-1005-4828-84d9-d139281852a8,825ee529-4565-4bc5-95f6-79b1393753eb,64.54,MEDIO,MULTIPLAS_TENTATIVAS,APROVAR,2026-03-15T12:46:08,Nemo asperiores sapiente veritatis voluptas nulla debitis corrupti.
8420abb4-0abb-4fc6-b0e6-51f59614dcde,574f36f8-b63a-43fd-9335-76e393cde88b,98.51,ALTO,MULTIPLAS_TENTATIVAS,REVISAR,2026-03-20T14:10:47,Deleniti tenetur ipsum dolores iure repellat.
ead12e49-a049-42a5-a8a4-d5b3722570a9,b249ac35-0a19-47ed-bf2d-c870d56f545d,75.19,ALTO,VALOR_ATIPICO,APROVAR,2026-03-13T15:09:06,Vel quae voluptatem quidem enim suscipit sapiente ipsa harum quos aliquid.
b8839e1e-60ed-4722-b5f5-ea8bc86b6a3c,986e0a90-864f-41f2-8a2e-2e40dc9816a7,30.18,BAIXO,DISPOSITIVO_DESCONHECIDO,REVISAR,2026-06-30T14:19:51,Eos officiis eius inventore doloremque molestiae accusamus.
eba8cb3f-fe4a-430a-b171-cbd280ac4f48,3fc3fb22-908d-4ae7-b7b5-6ee4f19141a2,49.71,MEDIO,LOCALIZACAO_DIVERGENTE,REVISAR,2026-07-10T21:19:30,Nulla recusandae dolor non rem assumenda odio sunt temporibus.
c7b5a204-ab07-4d89-b972-b2ecc174f38f,8f9882f6-4953-4cd1-aedf-a0093f3ecbbf,35.81,BAIXO,MULTIPLAS_TENTATIVAS,REVISAR,2026-03-04T00:19:05,Veritatis impedit hic laudantium assumenda ipsam provident ducimus tempore temporibus.
5edc3868-f75f-4045-84a0-e10606022d05,4749ae7c-5c73-4094-8522-20e0c23c82a4,73.73,MEDIO,VALOR_ATIPICO,REVISAR,2026-07-23T12:33:40,Et architecto veniam nisi voluptatum.
383e4c9b-35cf-4bd1-8ba3-448208a9a48e,e0ca53e0-b9f1-46cf-9c52-e49a974e95db,13.36,BAIXO,MULTIPLAS_TENTATIVAS,APROVAR,2026-07-11T12:19:17,Porro reprehenderit eveniet voluptate totam voluptatibus.
585c0eeb-f74f-4780-bd9d-8e76faf0f18f,35aa9555-c02c-436d-840a-db4c061d1522,0.97,BAIXO,MULTIPLAS_TENTATIVAS,APROVAR,2026-06-14T22:45:59,Omnis provident culpa placeat asperiores aliquid unde qui incidunt facilis labore.
5cbfef68-d7ab-469b-9b76-3aabbe7ac85d,2712a08b-51a0-4eec-84ed-a1cf6b719a79,82.1,ALTO,LOCALIZACAO_DIVERGENTE,REVISAR,2026-06-11T14:48:55,Consequuntur quo libero rem odio.
51ab7fd3-52f5-49e3-a9ff-2efcddce0321,036bfd61-e1fc-4e3c-bc52-3ba35267c07e,26.52,BAIXO,MULTIPLAS_TENTATIVAS,APROVAR,2026-01-28T14:05:57,Corporis eos in doloremque tenetur assumenda dolor possimus itaque sed.
380b2efd-ba39-4ed1-bac8-ea0686ffc8fe,431e316a-0653-48d5-a112-dba24ed87f21,3.95,BAIXO,MULTIPLAS_TENTATIVAS,BLOQUEAR,2026-05-17T00:57:20,Optio delectus cupiditate consequatur doloremque iure nam vitae ipsam unde.
bfc30ac6-fb99-43d0-bb21-4bb31d71ae8d,5186b5fa-eb2b-40d4-8185-ab26b1533d0e,95.85,ALTO,LOCALIZACAO_DIVERGENTE,BLOQUEAR,2026-07-16T16:28:30,Voluptatibus debitis magni nobis deleniti enim debitis labore.
6788dd24-506a-407d-9b6f-a58366fc3a3d,bf84f0df-8d06-4d62-9da2-0088877e6604,10.25,BAIXO,MULTIPLAS_TENTATIVAS,REVISAR,2026-05-02T07:40:24,Modi eligendi reiciendis dolorem illo suscipit explicabo culpa in.
4eb028f7-f0b6-4539-9552-0855126d34b6,cd70c050-8f9d-4cc3-a0b0-d9ab6e826534,78.97,ALTO,LOCALIZACAO_DIVERGENTE,BLOQUEAR,2026-02-28T19:36:57,Architecto blanditiis provident porro minima suscipit eum dolorum.
2b727cea-e3a4-4cc5-bfcf-d74d62ea9cad,e92201ba-866f-4cc6-b171-8cb793e8c7d9,63.95,MEDIO,MULTIPLAS_TENTATIVAS,BLOQUEAR,2026-06-05T07:40:04,Dolor voluptatum veritatis ut facere impedit sit quia incidunt.
81ef3bd6-1cfe-425b-a6ab-74cc31fbfa5c,59c23c48-422f-4dd0-999a-2ae8de402c4b,30.04,BAIXO,MULTIPLAS_TENTATIVAS,BLOQUEAR,2026-03-15T00:38:24,Odio adipisci ipsa velit fugiat vero dolores eveniet.
f517b3ef-383a-4272-bd89-c2177aec4ca4,33aeef3f-69d6-4b83-b26c-8e53a694954e,82.23,ALTO,LOCALIZACAO_DIVERGENTE,BLOQUEAR,2026-05-20T23:58:13,Deserunt fugit quisquam veniam.
b716a76c-6ddb-4279-be8e-897cc07dcdf4,efbba6fa-ba82-4072-af09-b04e9cc2fcbe,83.58,ALTO,MULTIPLAS_TENTATIVAS,APROVAR,2026-04-20T14:38:14,Veritatis cumque commodi delectus cumque eum.
45aa255f-10a2-4b8c-bd6e-84b9fd7e2bc1,aaf917d7-ba79-46c2-9380-f486acec74d2,29.58,BAIXO,MULTIPLAS_TENTATIVAS,REVISAR,2026-03-22T15:05:05,Vitae labore illum quo sequi.
5bd372ca-30ed-4491-bae9-06d0ba66bb27,48d68d90-21d3-4d9c-9f8f-7895847c052e,67.24,MEDIO,MULTIPLAS_TENTATIVAS,REVISAR,2026-07-10T06:40:44,Non vitae asperiores accusantium tempora.
69bb7887-cebe-4a6b-9b30-5f9fb2e41b54,f4f41763-488c-4404-b6e9-b3945072a448,39.31,BAIXO,DISPOSITIVO_DESCONHECIDO,APROVAR,2026-02-09T02:44:07,Officia harum quaerat expedita natus.
010e9b57-ee13-402c-b342-801523255134,6f40c93d-71e0-4244-be7d-f1505fc8cea4,76.98,ALTO,MULTIPLAS_TENTATIVAS,REVISAR,2026-02-12T04:23:14,Architecto aliquid minima nemo vitae blanditiis facere adipisci.
40de59b2-b5e5-413d-b21b-009ea111295d,e50d8b3c-b754-48aa-abb0-cb84cc0020c8,85.13,ALTO,VALOR_ATIPICO,APROVAR,2026-05-27T10:07:42,Necessitatibus adipisci perspiciatis fugit magnam quidem ducimus.
ce629365-6ac9-41c0-be8d-bff15a1c9e87,bac40e46-d0e6-4524-92ab-e03fd2a8ea48,76.11,ALTO,LOCALIZACAO_DIVERGENTE,APROVAR,2026-03-23T12:59:59,Laboriosam perspiciatis perferendis saepe debitis doloribus sint doloremque ab nam.
1a563e16-2a8e-4a10-b1ff-32ceec0e7925,dcae4d26-7e0f-45ae-8204-5bb7d5daaf3c,4.82,BAIXO,MULTIPLAS_TENTATIVAS,BLOQUEAR,2026-07-19T04:39:26,Ut aspernatur incidunt et corporis voluptate.
988bdde6-88a7-4aac-83e3-ffbd31f3d251,ab1703b8-95a8-41a7-9eba-7a081bbd0492,0.47,BAIXO,LOCALIZACAO_DIVERGENTE,REVISAR,2026-06-10T14:59:17,Reiciendis dolores in accusantium iure nemo cumque.
010bf772-fc56-4d4b-83e9-0919c3381939,bd007382-ba04-4e61-8321-e990ee96ae16,95.19,ALTO,VALOR_ATIPICO,REVISAR,2026-02-18T04:23:16,Nobis corporis aperiam eaque ad qui eos sapiente ipsa facilis.
83bca02b-5690-453a-8ec1-8199e0c5abc7,0bebf263-e62f-4c18-a254-b96ca6290663,55.47,MEDIO,DISPOSITIVO_DESCONHECIDO,BLOQUEAR,2026-05-19T21:53:18,Laboriosam dolorum modi sint explicabo aperiam possimus recusandae veniam fuga.
67eaea0a-94c9-483b-a1ad-fd2c180d4a7f,0334eb0c-d710-436f-95c0-0a7c63c9319d,29.71,BAIXO,MULTIPLAS_TENTATIVAS,BLOQUEAR,2026-02-22T21:27:33,Aperiam iure consequuntur praesentium nobis aliquid iure magnam tempore.
9da1150b-e84f-4fb8-8fbe-90ed65e2fa16,52354880-9403-4ebc-ae21-cd38b9ee8283,36.61,BAIXO,LOCALIZACAO_DIVERGENTE,BLOQUEAR,2026-04-01T12:13:59,Amet repudiandae occaecati qui laborum placeat architecto eos libero facere illum.
41edac92-5119-4423-9883-aca9328ea4f8,be5c9928-c937-4e73-beae-96860f34c860,39.1,BAIXO,VALOR_ATIPICO,REVISAR,2026-05-31T12:23:01,Reiciendis et blanditiis iure.
979bd133-dfd7-491b-8a86-aebaaa784e37,cffd8068-6b40-4fc5-8ab1-43c39b4d2e36,53.4,MEDIO,LOCALIZACAO_DIVERGENTE,BLOQUEAR,2026-02-10T16:32:10,Cum non incidunt hic modi corrupti aut molestiae eius et.
9885662a-a86f-4d0c-a764-9b813907482c,79b05f3f-c5da-458b-a7c1-4f551ec97cd9,37.56,BAIXO,MULTIPLAS_TENTATIVAS,REVISAR,2026-04-27T19:54:50,Odit laborum inventore aut laborum.
1102101a-c6df-4594-b8cd-e4b4c213a740,ae2310a7-368c-45d5-bc52-bddc4d132b8e,14.1,BAIXO,LOCALIZACAO_DIVERGENTE,BLOQUEAR,2026-03-30T21:19:05,Aperiam assumenda molestiae odit dolores.
127f61a8-fc97-450f-9d24-ecde16216a7d,68b63ca3-a634-4592-bba2-12599e3cd72c,30.94,BAIXO,LOCALIZACAO_DIVERGENTE,BLOQUEAR,2026-04-21T13:13:27,Officia asperiores cumque harum autem repellat ipsa.
f1ad8eb8-2a5b-4757-9a24-eae9de8f7913,2017e719-fef7-4202-a012-8fda377a3fa0,68.67,MEDIO,VALOR_ATIPICO,REVISAR,2026-03-10T02:28:58,Eum blanditiis aspernatur nisi iste quos distinctio.
d51bfd4a-6b10-42d1-b86f-c39c458ae824,2e723efd-a615-4ae1-9038-ddbd59b3c90b,49.59,MEDIO,MULTIPLAS_TENTATIVAS,BLOQUEAR,2026-04-29T21:15:52,Possimus sunt eos dolor repellat amet.
9cb001ca-1aa7-43a0-929a-6af0d581a400,f1d72f70-2857-409c-8a24-5835e38d60c0,76.38,ALTO,MULTIPLAS_TENTATIVAS,BLOQUEAR,2026-02-11T20:56:30,Totam iste eveniet ea quos aperiam ab consectetur dicta assumenda.
bc521882-4b1c-4eea-9168-fbc2c024733b,9ce008ae-f549-450c-9379-319d1eb01e07,22.28,BAIXO,MULTIPLAS_TENTATIVAS,APROVAR,2026-03-28T04:06:39,Blanditiis perferendis quidem quo cum voluptatum.
20ae0ff2-0799-4c6b-b129-c14207c83fb6,5d2578c1-27fe-41b9-804c-94e9cf4088fb,57.08,MEDIO,LOCALIZACAO_DIVERGENTE,APROVAR,2026-06-13T05:00:12,Non repellendus delectus hic officiis officia officiis temporibus illum voluptatibus.
c8459322-422b-432b-87cb-77a9584c07ee,a9d41ea4-9289-4dca-b0bc-c15da1f83e95,29.31,BAIXO,VALOR_ATIPICO,BLOQUEAR,2026-03-15T23:07:39,Ducimus veniam ipsam saepe repellendus enim ab vero.
b69e784c-30f6-4c15-879c-ac26fbe159cd,c68a054c-6ba7-4d3a-97aa-a20b83b92a62,83.1,ALTO,LOCALIZACAO_DIVERGENTE,APROVAR,2026-06-28T22:11:23,Porro tempora perferendis explicabo mollitia dignissimos nostrum consequatur.
9566977d-cea3-48a2-a132-cce98bdbd7f4,8882bace-6fde-4d11-8a1a-cf0733d5bad8,56.67,MEDIO,VALOR_ATIPICO,APROVAR,2026-07-02T22:00:50,Quas voluptatem accusantium modi nam perferendis excepturi.
9a5278d9-5e06-478c-8652-55e434bc4063,1d2bfbf5-3712-49aa-b3a1-f7544e969c92,47.39,MEDIO,DISPOSITIVO_DESCONHECIDO,REVISAR,2026-06-30T22:41:18,Repellendus temporibus dolore nihil numquam soluta distinctio.
538f1c3b-d481-4446-bef3-b627381bc9c6,312f6698-92d9-4985-81df-ccfe5f5f4722,66.63,MEDIO,DISPOSITIVO_DESCONHECIDO,REVISAR,2026-02-12T17:30:38,Minima quod excepturi fugit fuga neque culpa.
348b92b6-1375-43c9-8622-05f7f4d56133,a2b6c695-a4ac-41c7-98f3-226032b85994,96.05,ALTO,LOCALIZACAO_DIVERGENTE,APROVAR,2026-03-02T02:49:06,Ratione nemo dignissimos sed aut vitae.
cc8833fc-d54d-4543-a698-6af007307747,23abcd76-6417-416f-9d6d-c961b9c904a6,9.49,BAIXO,MULTIPLAS_TENTATIVAS,REVISAR,2026-04-01T22:31:24,Rerum libero fuga delectus reprehenderit delectus.
d6e03314-2024-48fb-87b1-36c6251ff870,1e132c1d-7081-444b-aa51-8f988d89246f,24.22,BAIXO,LOCALIZACAO_DIVERGENTE,BLOQUEAR,2026-03-04T07:37:51,Sit voluptatum molestias odio necessitatibus perspiciatis.
9b93553b-7805-4457-87d3-4b67615a57cf,e9d4be29-6fd5-4787-a82b-3f7dac71a8d7,98.54,ALTO,DISPOSITIVO_DESCONHECIDO,REVISAR,2026-02-19T12:55:46,Dolorem nemo quisquam saepe nihil maiores cumque voluptatum cupiditate saepe.
ccc5ca75-19ed-42a6-a606-2cea89016786,6a5083b7-e9db-4f8e-9aa9-029f5dad3793,27.11,BAIXO,LOCALIZACAO_DIVERGENTE,REVISAR,2026-04-27T10:15:31,Eius hic modi exercitationem dolorum at.
96a82424-c2d7-48d3-b70b-fa617e038123,a39e3069-4560-4051-8236-b2243b8c9814,0.33,BAIXO,DISPOSITIVO_DESCONHECIDO,BLOQUEAR,2026-05-11T09:35:57,Corrupti laudantium fugiat architecto asperiores quo.
5b7d0b78-b980-4137-bb22-cb04d7391edc,12591801-019e-4c4f-b4e5-58eb050b069d,54.43,MEDIO,VALOR_ATIPICO,REVISAR,2026-04-22T06:01:13,Est nesciunt velit modi nihil eveniet ipsum.
e57aa93b-a2a5-4c70-9f2c-8e45f23b6af5,63273924-8857-4708-9f44-18c89c376d7b,12.66,BAIXO,VALOR_ATIPICO,BLOQUEAR,2026-02-09T23:31:29,Inventore corporis delectus autem voluptatum quidem error.
0aa72149-0036-4d00-8e09-0a22d8f0dd56,af29f08e-ca27-4a71-acac-e5eda6b8b3ec,14.11,BAIXO,DISPOSITIVO_DESCONHECIDO,REVISAR,2026-07-12T15:55:13,Inventore vitae corrupti eligendi minus.
